,_Player_,team_cluster,defense_Blocks_Blocks,defense_Tackles_Tkl,defense_Tackles_TklW,defense_Tackles_Def 3rd,defense_Tackles_Mid 3rd,defense_Tackles_Att 3rd,defense__Int,defense__Clr,possession_Touches_Def Pen,possession_Touches_Def 3rd,possession_Touches_Mid 3rd,possession_Touches_Att 3rd,possession_Touches_Att Pen,possession_Touches_Touches,passing_Total_Att,passing_Short_Att,passing_Medium_Att,passing_Long_Att,passing__KP,passing__CrsPA,passing__PrgP,possession_Carries_PrgDist,possession_Carries_TotDist,possession_Receiving_Rec,possession_Receiving_PrgR,possession_Take-Ons_Att,possession_Take-Ons_Succ,gca_SCATypes_TO,gca_SCATypes_Sh,gca_SCATypes_Fld,gca_SCATypes_Def,gca_SCATypes_PassLive,gca_SCATypes_PassDead,shooting_Standard_Dist,shooting_Expected_npxG,playingtime_PlayingTime_Min,misc_Performance_Fls,misc_Performance_Fld,misc_Performance_Off,misc_AerialDuels_Won,misc_AerialDuels_Lost,Name,Position,Corners,Crossing,Dribbling,Finishing,First Touch,Free Kick Taking,Heading,Long Shots,Long Throws,Marking,Passing,Penalty Taking,Tackling,Technique,Aggressiion,Anticipation,Bravery,Composure,Concentration,Vision,Decision,Determination,Flair,Leadership,Off The Ball,Teamwork,Work Rate,Positioning,Acceleration,Agility,Balance,Jumping Reach,Natural Fitness,Pace,Stamina,Strength
718,Daniel Amartey,0,0.564223602484472,0.2770186335403727,0.192708614636781,0.39873949579831935,0.1731366459627329,0.13850931677018635,0.19746951920864966,0.7677092233574415,0.32124344647892233,0.9007322146720289,0.7781475933319024,0.10817884405670665,0.10862068965517244,0.8920933460158058,0.903481590190854,0.8792225426800361,0.7721436952741484,0.2561224310855794,0.11162120802952559,0.0,0.5308808894684465,1.0,0.9923757598538243,0.9283012503881524,0.032759745752471175,0.06907585168454733,0.04559006211180125,0.0,0.0,0.0,0.0,0.2840529890406156,0.0,0.3032327942535825,0.12222222222222226,0.39669724770642206,0.22438563327032138,0.05849516471420709,0.0,0.4499320700189262,0.384472049689441,Daniel Amartey,D/DM/M RC,6,12,11,6,12,8,14,10,8,15,12,9,14,12,15,13,15,12,13,10,13,17,5,8,11,15,16,13,11,12,13,13,13,12,15,15
719,Harvey Barnes,0,0.44677240870527485,0.22512570618726827,0.20027905634051285,0.1457243908260464,0.28790114348948725,0.3290298782736998,0.1172725658155389,0.03696819998557591,0.0,0.05249349315241925,0.345215385389368,0.8379770288420656,0.9532746537096631,0.2972503042285591,0.24348501373538042,0.41488283644155377,0.08313551214169157,0.02945129606820105,0.25189913342849046,0.3298730041629341,0.3773780240517963,0.6729986226837079,0.772180511412629,0.4360472868339538,1.0,0.7466103305277042,0.365510881593508,0.11603520050587551,0.748284765769089,0.5336284273945653,0.1396163777203984,0.5037386034683794,0.0,0.10143988703663712,0.5872781671379975,0.8007339449541284,0.7233974307571408,0.4284466939659802,0.21258220023149618,0.21355956481371963,0.5005674885792923,Harvey Barnes,M/AM RLC,9,13,16,12,14,11,8,14,12,6,12,8,7,15,9,12,9,12,9,13,12,12,15,7,12,12,12,6,15,15,13,10,13,16,14,12
720,Timothy Castagne,0,0.5815918869084205,0.6276000388186201,0.5244114267389968,0.8043222820781663,0.46258451137062084,0.4797172710510142,0.5251542261376312,0.5780875373869451,0.1250389240533886,0.533029482632429,0.6118263615808919,0.5910939911887659,0.31051438017930194,0.7214429807514844,0.6938288549003342,0.9278147415018668,0.36682596345266427,0.17176223962570925,0.24300081059654557,0.5496531741153745,0.42185902943084075,0.34418927568133034,0.40183225525172533,0.5438291803092823,0.48302000052614086,0.21189771097576873,0.13534111862323295,0.032224075862674506,0.13853718500307313,0.06351157549682442,0.11631837738168407,0.42520720591066935,0.0525613038594409,0.0,0.12094516151061944,1.0,0.3965019641377836,0.14470991885352402,0.11807218701651016,0.3543079736742779,0.45361921422154977,Timothy Castagne,D/WB/M RL,8,14,13,10,12,6,9,8,8,11,13,5,12,14,12,12,11,12,12,11,12,15,11,9,13,15,16,12,15,14,14,12,13,15,15,11
721,Patson Daka,0,0.44641954507160914,0.27685895446282094,0.26138236694626565,0.24961593736062243,0.3757371524852569,0.0,0.2343598864239134,0.06405920180364455,0.013842682148519941,0.024729535997435347,0.3168104612666339,0.7336475944873535,0.9494524010109521,0.22135654154450807,0.17550753614599515,0.27129401675192955,0.06695539082139146,0.010742968795081548,0.5147552592701121,0.15067998555782885,0.18547152159443697,0.16028558275666255,0.22982895712539358,0.2469624924873698,0.7287180512622148,0.33729034234510225,0.21642796967144062,0.08833794680466962,0.949452401010952,0.3482167930356641,0.0,0.5086204980922823,0.07204485373151671,0.36416770887095085,0.5274735561171956,0.2414678899082569,1.0,0.3967026756102503,0.3776254248612846,0.46775943018194516,0.9025662627179054,Patson Daka,S,6,8,10,16,14,7,9,11,6,8,12,9,8,13,5,13,13,14,13,12,13,16,11,9,13,14,15,11,16,15,13,12,13,17,13,13
722,Kiernan Dewsbury-Hall,0,0.9027536860364268,0.5395079198429726,0.48772578151514007,0.29980613234018677,0.8219861231569818,0.4835212489158716,0.4825415181009284,0.1231745893974566,0.04300900961109204,0.2256084198721645,0.7480138903586356,0.7273690273630689,0.4213147112480187,0.6555096800961633,0.5890901951312856,0.6319894141078951,0.33532408579323775,0.32641849999908434,0.6078660582978241,0.31024656176434146,0.7412994206801378,0.7514219651276539,0.9662142872713799,0.686071300952998,0.41627323071938876,0.7330547451969828,0.6684301821335646,0.3637715276917358,0.19549002601908066,0.44810638912980627,0.3282740676496097,0.8592694028374163,0.0,0.23910438311103116,0.18618097716102924,0.6521100917431193,0.8280666691805875,0.4764675529987814,0.027768639531058403,0.11846507973143987,0.13421509106678228,Kiernan Dewsbury-Hall,DM/M/AM C,13,12,14,12,14,13,8,13,5,9,14,10,13,13,13,13,12,14,12,16,12,14,13,12,13,15,17,12,12,16,11,7,18,12,18,12
723,Jonny Evans,0,0.5401998097050429,0.2903500425659773,0.18450337153021965,0.5638327643140987,0.053044719314938156,0.0,0.6806216301934666,0.8492291980208105,0.36691587331647885,1.0000000000000002,0.8750026571908228,0.03242277438426507,0.0369762787493028,1.0,0.9999999999999998,0.5863886189992082,1.0,0.5307608035188653,0.03419793433445028,0.0,0.4312651460592648,0.7823701398756568,0.8827333551578973,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09906521234706948,0.0,0.00960078248646487,0.03404165345173909,0.19155963302752294,0.44193935382451494,0.20908357320936058,0.06092719577413957,0.5320507767744749,0.2944814462416746,Jonny Evans,D C,4,5,10,6,12,4,15,3,9,16,12,5,16,13,12,17,14,15,15,13,13,15,3,15,6,14,14,15,12,11,15,15,11,10,13,15
724,Wout Faes,0,0.7200466618808328,0.47183284845279033,0.4593776335091607,0.49630505468519065,0.5202799712849964,0.16008614501076812,0.5848422004200898,0.702515933176438,0.36037680129020716,0.9776938359806241,0.7122546781142365,0.059797350986119255,0.13251602841795185,0.8713454798467979,0.8553328983585349,0.6569977395107331,0.8007114832518362,0.3709902978625533,0.11610849277443115,0.0,0.3439771866435572,0.9027135626051135,0.9999999999999998,0.8242661630891258,0.007572604545797358,0.09580369379364354,0.1185570710696339,0.03763716541893139,0.24271356783919598,0.0,0.2717157214644652,0.16408943640659834,0.0,0.03490865439159327,0.07705192629815746,0.828256880733945,0.42605886575735824,0.1915545176152008,0.0,0.4431355596866512,0.35036445966094204,Wout Faes,D C,8,10,11,6,12,8,14,8,5,15,13,5,15,12,13,17,14,14,13,14,12,14,8,15,8,14,15,14,12,12,13,14,12,12,14,13
725,Kelechi Iheanacho,0,0.30226264418811,0.14579928081072246,0.06882450522742178,0.0,0.1484028393966282,0.7914818101153506,0.0,0.08618556511982267,0.007695352109057609,0.0,0.3764899560907326,0.8197403090011312,1.0,0.28144854076928066,0.22782305903868036,0.40466445346766977,0.03334275898513908,0.060500287535727774,0.7016190218998752,0.0,0.31025506527376745,0.3684703598334486,0.534098362957341,0.44704614802972065,0.926632808427042,0.7697023473420989,0.6512866015971607,0.3721637723412346,1.0,0.36675539781129846,0.0,0.9542174393448102,0.07588042713337209,0.48147231801069046,1.0,0.2194495412844037,0.8242737548705682,0.13927420170049307,0.6818223541290578,0.27281824719333064,0.6548699747457511,Kelechi Iheanacho,AM/S C,6,7,13,17,15,4,13,14,5,5,14,14,7,15,11,13,11,16,12,12,13,14,12,6,16,14,15,6,15,15,13,13,14,14,15,14
726,James Justin,0,0.7255591054313099,0.374978980998823,0.5575774413112932,0.27609941740274385,0.5343450479233227,0.17811501597444088,0.47612708555200567,0.6468900818696263,0.09482674069248895,0.4964797746431946,0.8226005659220089,0.6532204960612638,0.12415996474606149,0.8734845360038448,0.8414673115766884,0.9999999999999999,0.4916471957272228,0.299341973860116,0.20095383618095103,1.0,0.4861525426720562,0.38790942157772007,0.5278741938999558,0.7037124564424398,0.42127149090637855,0.33754477684190143,0.11725239616613418,0.16750342309447738,0.0,0.3301384451544196,0.0,0.4271022911236515,0.0,0.6250688173673332,0.04286474973375932,0.2653211009174312,0.3297680233365745,0.7271403728717596,0.10229150600418639,0.38761364807896614,0.6085033177684934,James Justin,D/WB RLC,9,11,13,5,11,9,12,8,11,13,12,6,12,12,12,12,11,12,12,11,12,16,7,8,10,14,15,13,15,13,11,12,14,15,16,12
727,James Maddison,0,0.2899798387096774,0.48272495755517836,0.40659186535764374,0.4978059772296015,0.4271169354838709,0.6294354838709677,0.20831839904420552,0.0,0.0017271890629636487,0.09309164761721561,0.5642005860999015,1.0,0.8070147385984429,0.5555069277480593,0.5287967490385752,0.5034615957891938,0.30929426911306157,0.3538162233979454,1.0,0.28847926267281104,0.7885047228657993,0.7246263013535839,0.9753294883119761,0.6508109200053115,0.6592898832684825,0.9596529814271749,0.680725806451613,0.5073732718894008,0.6362096774193549,1.0,0.30524193548387096,0.9999999999999999,1.0,0.2093523238784018,0.47607526881720436,0.7159633027522936,0.645108695652174,1.0,0.15492213570634036,0.007504597275150245,0.09599875930521092,James Maddison,M/AM RLC,12,13,16,14,15,16,5,14,4,7,16,15,11,16,8,12,12,15,12,16,15,14,16,13,14,12,14,10,13,16,17,8,15,12,13,8
728,Nampalys Mendy,0,1.0,0.40311478829173336,0.4610878180460628,0.45663998756702157,0.44187582562747685,0.0,0.6824697881501052,0.004101073179865709,0.028332477890502472,0.37257589544228903,0.888272897442287,0.22507487369790352,0.05133694711428963,0.6573469543946941,0.6632026965211754,0.7877486461051487,0.4386735517243585,0.14586486332236523,0.09495912545708651,0.0,0.47900625469832214,0.3486519244346243,0.7050747211654962,0.6644106542807636,0.05573917110856391,0.3232056362835755,0.33936591809775435,0.1385167012643895,0.0,0.2730074856891237,1.0,0.19302551475447116,0.0,1.0,0.023631293116101574,0.08366972477064222,0.6135776233415656,0.4146949149708209,0.0,0.0907751427008885,0.18870033533177522,Nampalys Mendy,DM/M C,8,11,12,8,14,7,8,7,6,13,14,11,15,13,13,15,14,15,13,12,15,13,8,7,8,16,16,14,13,14,14,5,15,12,17,12
729,Wilfred Ndidi,0,0.7213817748659918,0.8528259302216233,0.9701426832742056,1.0,0.7969029184038118,0.3984514592019059,0.8994330840667946,0.4820115326518059,0.1276368882943317,0.5091251379646392,0.8420797173159306,0.20746627627313605,0.05786490316485594,0.6974486051726205,0.6465599661599022,0.7351482567385801,0.44196208015755634,0.16826886765238003,0.06422042105808322,0.0,0.39336753329231094,0.36670727048384594,0.5306565724868886,0.5641067400603152,0.04397883676359145,0.1987113541610266,0.21858248957712925,0.0,0.0,0.0,0.0,0.21122233188426925,0.0,0.47234099147897535,0.021308980213089808,0.4220183486238532,0.8913949814848383,0.2617591845658582,0.0,0.30866008556090135,0.3119530856278921,Wilfred Ndidi,DM/M C,10,10,12,7,13,10,14,12,10,13,13,6,19,13,14,18,13,12,13,13,12,14,11,10,11,15,17,15,13,12,11,15,17,12,16,14
730,Dennis Praet,0,0.6998459167950695,0.4340280593625822,0.5378173779058083,0.38044956040968003,0.5154083204930663,0.34360554699537754,0.3061690349825943,0.1257222122926753,0.031576683458127516,0.18394985490195492,0.5429812805579347,0.688410825815406,0.4191594495510335,0.4653485635001136,0.4505074430861934,0.5737802761317198,0.19697751292044535,0.1772448545498633,0.1661418905339318,0.2755888179616993,0.33922141160646635,0.29280083893210457,0.4880951769180712,0.44108321357152946,0.6826545478527276,0.4798057617780268,0.33929121725731903,0.0,0.34730354391371343,0.0,0.0,0.5402552176879819,0.2635354125710643,0.717554225706688,0.27563773326485197,0.044036697247706424,0.7156829905540296,0.38696339061067664,0.09866638329525529,0.005869832344835353,0.40352020860495436,Dennis Praet,M/AM C,13,13,13,11,14,12,8,12,12,8,15,10,13,14,12,12,13,14,15,14,16,13,16,11,13,15,14,11,12,13,10,9,14,12,13,12
731,Boubakary Soumaré,0,0.3485267034990792,0.8213627992633519,0.8094589905783756,0.8791210775286173,0.8898096992019644,0.27378759975445055,0.8050610463133483,0.26072684675175256,0.06314376566298777,0.4012183572280906,0.8988556779075895,0.2603198702899264,0.02385639592726657,0.6931594985473404,0.676565802011561,0.8593942182564959,0.40185122388284455,0.14228921365390265,0.2427024670599016,0.10979566780671753,0.5803377321951235,0.43664032299535,0.7153664235047166,0.6857310438435793,0.12951059708159263,0.30038878657663187,0.27034990791896873,0.06436902569499253,0.0,0.0,0.0,0.42464993442262516,0.0,0.5637593290770929,0.0,0.40366972477064217,0.9821175968185336,0.4239612715729927,0.03930907474439575,0.22155664980345147,0.20460877366954716,Boubakary Soumaré,DM/M C,10,13,14,10,14,8,10,10,8,13,15,8,14,14,8,14,14,14,13,14,14,12,14,13,14,15,12,13,11,13,15,14,13,12,15,16
732,Harry Souttar,0,0.6104838709677419,0.3549448217317488,0.35185834502103785,0.4978059772296015,0.28099798387096775,0.0,0.4807347670250896,0.7909822255917782,0.29147140107614194,0.8051046424369578,0.6151957402345323,0.07633587786259542,0.2938160456062292,0.6909427485649553,0.6860256467093929,0.3805331029912742,0.713360648098693,0.36234357528858835,0.10869565217391303,0.0,0.3785867046872215,0.6251630511981536,0.7637592919595495,0.6294785560465106,0.04253483117861177,0.11210899315738025,0.11098790322580646,0.21140552995391704,0.4544354838709677,0.0,0.0,0.1066635816751504,0.0,0.2570952621402163,0.2524641577060932,0.16990825688073397,0.2601244740532959,0.15822784810126583,0.06455088987764182,0.8398113388222819,0.14399813895781638,Harry Souttar,D C,5,3,6,6,8,5,13,4,9,14,7,7,14,9,13,12,10,10,12,3,12,14,4,12,4,13,13,13,7,10,13,20,12,12,15,15
733,Çağlar Söyüncü,0,0.6439508506616257,0.6212317182369914,0.6598175392455,0.9335038363171355,0.42155009451795844,0.0,0.5258699152839039,0.9999999999999999,0.3783403434162035,0.9442036019848902,0.6012594138079995,0.08588868526241361,0.25712143928035985,0.7767406407918152,0.7264881147936968,0.5916824196597353,0.5796902958822744,0.4370183534235666,0.0679433440179721,0.0,0.29376808112878466,0.7730502104109738,0.8616265076063514,0.545584699751824,0.0,0.04204617059059403,0.06937618147448016,0.0,0.0,0.0,0.0,0.09821994823162632,0.0,0.5951953086015634,0.1352657004830918,0.0,0.6829127969096737,0.23737168289823168,0.0,1.0,0.7200814308564781,Çağlar Söyüncü,D C,4,7,12,7,12,5,14,8,8,15,10,8,16,10,12,14,17,12,11,13,10,16,9,12,7,13,15,14,14,12,15,16,13,12,13,16
734,Tetê,0,0.46410081743869214,0.4477269467947799,0.42269873237768035,0.3363920500080141,0.5316757493188011,0.6076294277929155,0.10828539711373499,0.030720114069113076,0.0016004801869865456,0.13032074823621342,0.4855037986260464,0.6912244940408095,0.7941839706849574,0.3853669214770304,0.3445685853314694,0.4246975428298647,0.15523043693005933,0.1733825691560167,0.2938040516526477,0.24367458154924096,0.45872913122676023,0.6324832121852686,0.9386877539252381,0.4168059313804059,0.7904292878423222,0.9999999999999999,1.0,0.9999999999999999,0.6141689373297002,0.2815622161671208,0.0,0.6572998926977747,0.34952550972470164,0.9633480292115375,0.43869209809264315,0.07522935779816514,0.21093472337400782,0.7270720518745903,0.34896175890256503,0.12543361787583374,0.3892265772374764,Tetê,M/AM R,11,12,14,13,16,11,7,8,5,3,12,13,8,17,7,12,11,13,14,13,12,13,14,8,14,11,11,9,16,15,13,9,13,16,13,12
735,Luke Thomas,0,0.7054986020503261,0.5031637808407319,0.6867377122249686,0.69034044186174,0.25978564771668217,0.6234855545200373,0.9999999999999999,0.5562475759071925,0.0889363753165821,0.6393284284145468,0.7248778489964789,0.40579668902911864,0.054327216633994285,0.7933486744931542,0.7681653483591113,0.9275042895204645,0.4821609742455718,0.2381486156697415,0.16748382565474015,0.3333777126880575,0.5793227023937636,0.30789803231847607,0.4282271394607792,0.5500100330119173,0.12780269871374125,0.24875031771583497,0.20521901211556387,0.0,0.21006523765144455,0.0,0.7054986020503262,0.3154342010554812,0.1593983995886493,0.4936235702175156,0.01667184425805116,0.19963302752293577,0.5771708740224483,0.2047966779525051,0.0,0.20345379357888388,0.31063158649365546,Luke Thomas,D/WB L,10,15,13,10,14,11,12,11,11,13,14,9,14,13,8,13,13,13,12,11,13,14,7,10,11,13,16,12,14,12,9,11,14,13,15,10
736,Youri Tielemans,0,0.5651663822525598,0.6609484462008264,0.6452737794925063,0.5688240313190123,0.7135238907849829,0.8562286689419795,0.4747187460498041,0.14402925878679307,0.05967277586693064,0.3781777981402133,1.0,0.6170440038558738,0.11605566670589622,0.9022383517291064,0.9042707668569547,0.9520550300684435,0.567170126470162,0.4264442324187627,0.4600089033981302,0.5341296928327646,0.9999999999999999,0.572010272861716,0.6715731644866307,0.9152885490726829,0.2520152454814677,0.3321181094218637,0.4070819112627987,0.0447342759629449,0.673122866894198,0.08816837315130831,0.16147610921501707,0.8878363417265108,0.14593385900906203,0.344467592371029,0.06868600682593858,0.6660550458715597,0.7265729336696839,0.33481660690370246,0.027318465340708482,0.22251899309619977,0.12188238382777632,Youri Tielemans,DM/M C,11,13,13,12,16,12,9,12,3,11,18,15,12,17,13,15,12,15,12,17,16,14,15,14,15,14,13,12,12,13,12,8,17,10,12,10
737,Jamie Vardy,0,0.34649973074851914,0.11376583623841512,0.10442274823815878,0.1063701732712471,0.060043080236941306,0.36025848142164785,0.042801013183350285,0.25300008659777223,0.032413360697645464,0.016254567399011287,0.20082519475594515,0.42001586733917873,0.7429205429595381,0.0,0.0,0.014666029084915794,0.0,0.0,0.27096844684819676,0.09631510116162782,0.09763266957636775,0.0,0.0,0.030945495802780332,0.5737277605610488,0.34735072861082555,0.23715670436187403,0.33879529194553426,0.36413570274636514,0.22258122419673307,0.0,0.38706576190194963,0.0,0.1324120163202696,0.5683599593131097,0.48733944954128444,0.5836201446934045,0.11833432172484544,0.9999999999999999,0.5450092533642078,1.0,Jamie Vardy,S,7,12,12,17,14,7,12,12,5,3,12,17,12,15,17,15,17,15,16,14,13,17,12,13,16,16,16,5,17,12,12,11,16,15,16,13
738,Salis Abdul Samed,3,0.6661114009601133,0.4015241933133602,0.3825731398295324,0.30719871816367367,0.3786739298345462,0.18529716655148584,0.5597788527988943,0.1996277491227201,0.07149085412888372,0.34394589637950046,0.8400888676507214,0.3110598665812061,0.08382944355167733,0.6949481913153082,0.7006675560088534,0.8125566052231332,0.6688788109089647,0.15752184104164657,0.1690716997210961,0.1129525277763011,0.6645520509735939,0.2513086802449183,0.5036865533339553,0.7031726881954083,0.11952580936685982,0.3368799416308226,0.37247009556424093,0.049450971358365965,0.1483529140750979,0.18866620594333103,0.17657221838286108,0.31643119163091893,0.0,0.06942970598912904,0.04447485392976063,0.8453352252571834,0.7899792674498964,0.3755355908776779,0.0,0.11641586437359697,0.3355486406014472,Salis Abdul Samed,DM/M C,8,11,11,6,13,10,11,9,9,14,12,8,13,12,10,13,12,12,12,12,13,11,11,10,10,13,14,14,13,12,11,11,13,13,14,14
739,Jimmy Cabot,3,0.4924034009799346,1.0,1.0,1.0,0.7459422125014389,0.41976516634050876,0.3522504892367906,0.5945877456396866,0.08089639187004195,0.43018670474611986,0.5097134183868061,1.0,0.563777615353783,0.8050194170390574,0.6904493333800883,0.6171836598406827,0.5923598591714622,0.7077396425575312,1.0,0.8529278940237844,0.6614698051619674,0.4793087189577872,0.6598190153445873,0.514606456448945,1.0,0.945265944263269,0.8883348451775269,0.0,0.0,0.0,1.0,0.9999999999999999,0.6913779210314263,1.0,0.08395970467888275,0.0,0.8821917808219178,0.0,0.223892545810354,0.1608774340870574,0.3353335125371177,Jimmy Cabot,WB/M/AM RL,13,12,14,10,13,10,5,10,4,11,13,10,10,14,7,12,11,12,11,12,11,15,15,8,13,11,13,10,14,15,8,2,14,14,15,6
740,Alexis Claude-Maurice,3,0.5001410593118051,0.5890655777343797,0.6345198675496689,0.4140211979506131,0.6310868718348267,0.17756622516556292,0.1490066225165563,0.0,0.03144683667038545,0.16742588434398958,0.44611825285206513,0.5435610609751913,0.6778006063991063,0.3818020376612149,0.30498760061699903,0.48813111636314044,0.19678175339587387,0.01574354533646223,0.34242816241722157,0.0,0.4814794585646755,0.15262473102617397,0.29161090390909916,0.4291586337085703,0.5596790626591952,1.0,0.7497830399866712,0.23693892568064753,0.7108167770419426,0.0,0.8460264900662252,0.3173909682945597,0.0835605765485002,0.7981482486586986,0.6156118302227573,0.03299042213550904,0.3731788079470199,0.7576158940397351,0.0,0.19322272117637368,0.17247301970472995,Alexis Claude-Maurice,M/AM RLC,10,11,14,12,13,13,7,11,7,8,14,12,7,14,10,12,10,10,12,14,10,13,14,7,13,14,12,8,13,14,10,7,15,14,13,6
