,_Player_,_Born_,_Squad_,defense_Blocks_Blocks,defense_Tackles_Tkl,defense_Tackles_TklW,defense_Tackles_Def 3rd,defense_Tackles_Mid 3rd,defense_Tackles_Att 3rd,defense__Int,defense__Clr,possession_Touches_Def Pen,possession_Touches_Def 3rd,possession_Touches_Mid 3rd,possession_Touches_Att 3rd,possession_Touches_Att Pen,possession_Touches_Touches,passing_Total_Att,passing_Short_Att,passing_Medium_Att,passing_Long_Att,passing__KP,passing__CrsPA,passing__PrgP,possession_Carries_PrgDist,possession_Carries_TotDist,possession_Receiving_Rec,possession_Receiving_PrgR,possession_Take-Ons_Att,possession_Take-Ons_Succ,gca_SCATypes_TO,gca_SCATypes_Sh,gca_SCATypes_Fld,gca_SCATypes_Def,gca_SCATypes_PassLive,gca_SCATypes_PassDead,shooting_Standard_Dist,shooting_Expected_npxG,playingtime_PlayingTime_Min,misc_Performance_Fls,misc_Performance_Fld,misc_Performance_Off,misc_AerialDuels_Won,misc_AerialDuels_Lost
2176,Hamza Sakhi,1996,Auxerre,-0.24705882352941178,0.37285491419656797,0.23249299719887945,0.37931034482758624,0.3385826771653544,0.4705882352941177,0.1312217194570135,-0.7580645161290323,-0.6981132075471698,-0.38367273382591455,0.3751399776035834,0.6955875061973229,-0.05564924114671159,0.21609798775153108,0.3329579843760996,0.17690875232774675,0.243137949353639,0.8235542422963276,1.5964912280701755,0.75,1.173913043478261,0.32151692606394633,0.36933645929883874,0.38316761363636354,0.2636899747262005,-0.22190201729106634,-0.01639344262295082,-0.5454545454545455,0.6216216216216215,0.21212121212121218,-1.0,1.2937625754527162,1.7586206896551724,0.2797652319731692,-0.039548022598870095,0.01683481034006933,-0.40229885057471265,0.06329113924050633,1.3255813953488373,-0.7402597402597403,-0.8880597014925373
2177,Mamadou Sakho,1990,Montpellier,-0.22018348623853212,-0.7268588770864947,-0.7481108312342569,-0.7701149425287356,-0.5850622406639004,-1.0,-0.5969773299748111,0.05263157894736842,0.19935170178282005,-0.11970534069981584,-0.3739985044332871,-0.962634283045306,-0.8470948012232417,-0.4269005847953216,-0.3780487804878049,-0.4331065759637188,-0.16819347746427254,-0.6334586466165414,-0.9344262295081968,-1.0,-0.4664510913500404,-0.3242764323685765,-0.47724394384414326,-0.38506588579795015,-0.9667221297836939,-0.9474375821287779,-0.93993993993994,-1.0,-0.5833333333333334,-1.0,0.5384615384615384,-0.9204771371769384,-1.0,-0.64075382803298,-0.7849462365591398,-0.5411216358442339,-0.7463002114164905,-0.8035363457760314,-1.0,-0.026548672566371743,-0.32075471698113206
2179,Amine Salama,2000,Angers,-0.5531914893617021,-0.6162790697674418,-0.4645892351274788,-0.7804878048780488,-0.41897233201581024,-0.6612903225806451,-0.3965517241379311,-0.9226519337016574,-0.8745019920318725,-0.7896700706991359,-0.5160425151485051,0.054906542056074835,0.8632162661737522,-0.4687434664436546,-0.5625567813108372,-0.4258992805755395,-0.6772741384663148,-0.8763383297644539,-0.2588235294117647,-0.32258064516129037,-0.6666666666666666,-0.3980530016224986,-0.29050053326468317,-0.4244104326097142,0.5361867704280155,0.3183856502242153,0.08196721311475416,0.909090909090909,1.52,-0.023255813953488292,-1.0,-0.14479638009049772,-1.0,-0.10085773439810698,0.684491978609626,-0.1837363458127159,-0.6865671641791045,-0.5275,1.8636363636363635,-0.5841584158415841,-0.03855421686746992
2180,Yoann Salmier,1992,Troyes,0.5794621026894865,0.6451612903225806,0.5878962536023055,1.0124610591900312,0.13432835820895517,0.41791044776119407,0.9097938144329896,2.124668435013263,2.0284629981024667,1.615202275600506,0.8174298030991494,-0.5590612777053455,-0.33797909407665505,0.813243886604631,0.9033989266547406,0.6846832135858916,1.0160876262194078,1.5602064220183487,-0.6746575342465754,-1.0,0.9174311926605504,0.941240478781284,0.7673676183582996,0.7467924207664203,-0.8550847457627119,-0.6724137931034483,-0.6705202312138728,-1.0,-0.02564102564102572,-0.40624999999999994,0.4615384615384615,-0.2948453608247423,-1.0,-0.10565698892547129,-0.35042735042735046,0.5141858924161196,0.4615384615384615,0.38541666666666674,-1.0,1.2649006622516556,0.27196652719665265
2181,Mama Samba Baldé,1995,Troyes,0.393643031784841,0.4838709677419355,0.1498559077809798,-0.17133956386292837,0.9850746268656716,2.119402985074627,-0.5103092783505155,-0.6724137931034483,-0.7476280834914611,-0.6396965865992414,0.10241174414540366,1.090743155149935,3.137630662020906,0.037167279809565,-0.23654878216595565,-0.0847485303723057,-0.4146842375492042,-0.5315366972477064,0.4315068493150685,-0.6984126984126984,-0.11259382819015851,-0.06147986942328618,0.12863992968941854,0.09941371399439203,1.8822033898305084,2.124668435013263,2.0751445086705202,3.956521739130435,2.41025641025641,3.7500000000000004,1.9230769230769231,0.37113402061855666,-1.0,-0.07871894642322645,3.925925925925926,0.5250587314017229,0.8512820512820513,1.2760416666666667,6.740740740740741,0.8035320088300222,2.02092050209205
2183,Renato Sanches,1997,Paris S-G,-0.33062330623306235,-0.7462437395659433,-0.9458689458689459,-0.9224489795918367,-0.7738095238095238,-0.2549019607843137,-0.4020979020979021,-0.8181818181818182,-0.7596726190476191,-0.6720403843022309,-0.40430684644586984,-0.5500132310134956,-0.6907775768535263,-0.5017066035107273,-0.4946326335877863,-0.49956234582637066,-0.4726259425199432,-0.40367965367965364,-0.5486935866983373,-1.0,-0.46773386693346675,-0.3105109759590276,-0.42520828124621945,-0.4778153994987028,-0.7562852744997435,-0.5641293013555787,-0.4424379232505643,-1.0,-0.01724137931034488,-1.0,-1.0,-0.6303501945525292,-0.6481481481481481,0.20719370550768057,-0.710124826629681,-0.5902857142857143,0.1236559139784947,-0.525,-1.0,-0.5957446808510638,-0.6102564102564103
2184,Alexis Sánchez,1988,Marseille,-0.3411764705882353,-0.3153724247226624,-0.27851458885941643,-0.6837944664031621,-0.09219858156028368,0.0,-0.801980198019802,-0.8215613382899628,-0.8934348239771646,-0.7788461538461539,-0.25368248772504093,0.6495101850412066,1.5863991081382385,-0.1097082563015737,-0.18941201996094598,-0.09745762711864407,-0.3597489211455473,-0.221861973135711,1.3529411764705883,-0.15789473684210525,0.10675381263616558,-0.5207815579741195,-0.18421025337855357,0.027258150721539285,1.1211428571428572,0.8796561604584527,1.0476190476190477,0.48148148148148145,1.3880597014925373,4.67741935483871,-0.15789473684210525,1.1316998468606432,-0.5362318840579711,-0.056633048875096854,2.206286836935167,0.34623115577889446,0.48210526315789476,1.0444444444444445,6.466666666666667,0.2785388127853881,1.6987951807228916
2185,Morgan Sanson,1994,Strasbourg,0.07560975609756088,0.11340206185567002,0.29950495049504955,-0.3203883495145631,0.19999999999999996,1.3333333333333335,0.076923076923077,-0.711890243902439,-0.7975460122699387,-0.542700246165499,-0.015560775102759803,0.14317995069843886,0.03703703703703701,-0.11995426526148342,-0.188987168306964,-0.13666666666666666,-0.2629330077826949,-0.19474364498061175,0.1886792452830189,-0.3505154639175257,-0.051204819277108474,0.07233071678844015,0.09790174770894884,-0.019865964576352375,0.1421911421911422,0.41850220264317173,0.08841463414634149,-0.36363636363636365,1.8636363636363635,-0.1428571428571429,1.210526315789474,0.3320895522388059,-0.045454545454545435,0.06104129263913801,0.546318289786223,-0.10454354228018516,-0.1403508771929824,0.5726872246696034,-1.0,-0.549079754601227,-0.5
2186,Baptiste Santamaria,1995,Rennes,0.16358839050131926,0.4922010398613519,0.4171779141104295,0.12345679012345681,0.9958677685950413,0.14130434782608683,0.3363636363636364,-0.13750000000000004,-0.10312500000000002,0.13638178913738017,0.7348784624081403,-0.21421215242018543,-0.6339869281045751,0.3696049425687436,0.43702587550659877,0.3994120117597647,0.36473079924200197,0.8955752212389381,-0.3243967828418231,-1.0,0.5859667916443494,0.2142023882749698,0.1928363182007497,0.3256072000986315,-0.7511286681715575,-0.5082644628099173,-0.5,-1.0,-0.27586206896551724,-1.0,-1.0,0.14307931570762047,-1.0,0.4454828660436136,-0.585278276481149,0.15864272671941565,0.08539325842696632,0.17318435754189945,-0.58,1.4901185770750989,0.7107942973523422
2188,Amin Sarr,2001,Lyon,-0.9106699751861043,-0.7560240963855421,-0.7265822784810126,-0.9370629370629371,-0.7176470588235294,-0.4146341463414634,-1.0,-0.8530612244897959,-0.9458917835671342,-0.9575471698113207,-0.861003861003861,-0.7157277759687398,-0.6326530612244898,-0.8470041452078885,-0.8718090175033854,-0.8279000115194102,-0.9196328909835049,-0.9388646288209607,-0.8038147138964578,-1.0,-0.9085778781038375,-0.8592887171912282,-0.840577181621322,-0.8526690391459074,-0.5193181818181818,-0.685785536159601,-0.8027397260273973,-1.0,-1.0,0.05882352941176473,-1.0,-0.7957860615883307,-1.0,-0.25024598228927525,-0.5893536121673004,-0.6955398765276553,-0.4521739130434783,-0.8256658595641646,-0.6785714285714286,-0.5588235294117647,-0.21739130434782608
2189,Malang Sarr,1999,Monaco,-0.5448275862068965,-0.8296529968454258,-0.852054794520548,-0.6525096525096525,-0.9377162629757786,-1.0,-0.32499999999999996,0.015564202334630295,-0.01419878296146046,-0.16611515552614167,-0.3544973544973545,-0.9435632607893766,-0.9781553398058253,-0.4670814933761541,-0.4285538839422781,-0.6376210235131397,-0.25340599455040874,-0.22202001819836217,-0.9461077844311377,-1.0,-0.38291690877396867,-0.2530072173215717,-0.4318190124629948,-0.43046766476308074,-0.9780085522296884,-0.8829268292682927,-0.8767123287671232,-1.0,-1.0,-1.0,-1.0,-0.7469244288224957,-1.0,-0.2788461538461538,-1.0,-0.5949971717679593,-0.6008869179600888,-0.812987012987013,-1.0,-0.4218415417558886,-0.6115107913669064
2191,Téji Savanier,1991,Montpellier,0.37614678899082565,0.3960546282245826,0.5113350125944583,-0.08045977011494246,0.5767634854771784,2.142857142857143,0.5113350125944583,-0.6390977443609023,-0.3354943273905997,0.06445672191528545,1.4313641704946054,2.1620737972909856,0.039755351681957096,1.1977671451355663,1.2967479674796747,1.0440557175251053,0.7808721143275926,3.2857142857142856,2.6721311475409837,2.728813559322034,2.3144704931285367,1.0950974601299468,1.2904260192395784,1.3753337352510553,0.9467554076539101,2.6268068331143235,3.3243243243243246,3.888888888888889,-0.5833333333333334,4.490196078431373,-1.0,1.5049701789264416,10.232876712328768,0.5901060070671378,0.6344086021505377,0.5311983160427003,1.4524312896405922,2.8113948919449903,-1.0,-0.4690265486725664,-0.16981132075471697
2193,Alidu Seidu,2000,Clermont Foot,0.21445783132530113,0.40329835082458765,0.4381443298969071,0.8584070796460178,0.020242914979757144,-0.3333333333333333,1.1869158878504673,0.6453382084095064,0.658495350803043,1.1141439205955337,0.44466600199401807,-0.31896551724137934,-0.9149606299212598,0.48243770639447625,0.5379357484620643,0.38482142857142865,0.7182966775854001,0.6477611940298507,-0.5116279069767442,0.8620689655172413,-0.08522283033620018,0.7430367400021677,0.6208291696117382,0.3336388634280476,-0.4907033144704932,0.525,0.6411764705882352,-0.43749999999999994,-0.5263157894736842,0.9459459459459462,2.5999999999999996,-0.4363256784968685,-1.0,0.6808937267258665,-0.9551122194513715,0.32725363731813417,0.4244604316546762,1.198952879581152,-0.625,0.19999999999999993,-0.6039119804400978
2197,Vincent Sierro,1995,Toulouse,-0.5516483516483517,-0.5263929618768328,-0.5205128205128206,-0.5363636363636364,-0.4046692607003891,-0.8210526315789474,-0.8233766233766234,-0.6969205834683955,-0.7923664122137405,-0.7040905134899913,-0.5175455417066155,-0.6924891860007865,-0.8589211618257262,-0.6085181140496653,-0.5971423592960446,-0.6620510008225939,-0.5556557007661108,-0.48624267027514656,-0.4044585987261146,-1.0,-0.5017942583732058,-0.7051408927548309,-0.6487315875613748,-0.6186209862385321,-0.8635802469135803,-0.7785016286644951,-0.6165413533834586,-1.0,-0.4333333333333333,-1.0,-1.0,-0.7419354838709677,-0.028571428571428473,0.39683124539425224,-0.8251028806584362,-0.6502706883217324,-0.2916666666666667,-0.643979057591623,-1.0,-0.665938864628821,-0.6450116009280742
2198,Caio Henrique Oliveira Silva,1997,Monaco,0.15862068965517237,1.1009463722397477,1.5150684931506848,1.9189189189189189,0.7439446366782005,-0.1627906976744186,0.17000000000000004,1.3813229571984436,0.9168356997971602,1.4659166115155524,0.8077601410934744,0.9752858723718185,-0.21359223300970875,1.0034122842232036,1.1697267424009825,1.1908713692946058,1.0790190735694822,1.5550500454959053,1.7485029940119758,1.7931034482758619,1.0604299825682741,0.9392040898155575,0.8135302072292678,0.7405463806142922,0.550397067806964,-0.03414634146341457,0.1712328767123288,-0.18181818181818188,-0.5813953488372093,-0.47058823529411764,0.05882352941176473,0.9929701230228472,6.753846153846154,0.21730769230769248,-0.7439024390243903,0.6381119979888128,-0.40133037694013307,0.1688311688311688,-0.7567567567567567,-0.3832976445396145,0.16546762589928052
2199,Abdallah Sima,2001,Angers,-0.5531914893617021,-0.23255813953488375,-0.226628895184136,-0.7073170731707317,0.24505928853754944,0.016129032258064457,-0.7586206896551725,-0.26519337016574585,-0.5189243027888446,-0.7772977219167322,-0.4346875931260555,0.37873831775700945,2.0277264325323476,-0.35349153251097637,-0.4903309539260221,-0.3889688249400479,-0.6218565662837628,-0.8088865096359743,0.31764705882352945,-0.6612903225806451,-0.6666666666666666,-0.48039480800432666,-0.26501415909675996,-0.3047009214430736,1.2879377431906616,0.17713004484304937,0.0327868852459017,-0.5227272727272727,2.36,1.4418604651162792,-1.0,0.14027149321266968,-1.0,-0.24874297545104992,1.6951871657754014,0.19988796564279715,0.43283582089552247,0.26,4.7272727272727275,1.2351485148514854,2.1879518072289157
2200,Moses Simon,1995,Nantes,-0.3448275862068965,-0.4992679355783309,-0.5889423076923077,-0.6788732394366197,-0.44583333333333336,0.0795454545454545,-0.4963855421686747,-0.9161764705882353,-0.9154804270462633,-0.6047263179155726,-0.3908918406072106,1.3491059747056258,1.8931185944363105,-0.047191826997873824,-0.09737238713059433,-0.0467796610169492,-0.19447567046731978,-0.137117903930131,1.6525974025974028,2.5257731958762886,-0.22244224422442252,0.6319463380051263,0.5247698543989697,0.051538716082064846,1.850653819683414,1.371879106438896,0.7698630136986302,1.607843137254902,1.7708333333333335,0.7812500000000001,-1.0,1.1398058252427186,1.7941176470588234,-0.015571913929784695,0.8586956521739133,0.3676781933662668,-0.5406593406593406,0.5670103092783504,0.5833333333333334,-0.6261180679785331,0.31616341030195383
2201,Lassine Sinayoko,1999,Auxerre,-0.43529411764705883,0.02964118564742599,-0.15966386554621856,-0.12225705329153601,-0.055118110236220416,1.0588235294117647,-0.1855203619909503,-0.5430107526881721,-0.5924528301886792,-0.5494683726797621,-0.2631578947368421,0.7600396628656422,1.5632377740303542,-0.13932633420822396,-0.21880498275740734,0.10986964618249534,-0.4156189126970073,-0.6369776276910089,0.6140350877192983,0.5,0.19162640901771333,0.11608680675163617,0.07382367373643754,-0.07670454545454553,1.527379949452401,0.7291066282420748,0.8360655737704918,0.818181818181818,3.864864864864865,2.0303030303030303,0.17647058823529416,0.6901408450704224,-1.0,-0.08133035215204036,0.8079096045197741,-0.03713470914722024,0.42528735632183906,0.11392405063291139,1.3255813953488373,-0.04761904761904768,0.4552238805970149
2202,Ibrahima Sissoko,1997,Strasbourg,0.024390243902438935,0.23711340206185558,0.1435643564356436,0.22330097087378648,0.27499999999999997,0.1666666666666667,-0.5104895104895104,-0.3917682926829268,-0.2638036809815951,-0.2961560310547245,-0.04638872577803872,-0.24075595727198024,-0.19341563786008234,-0.16171206999403462,-0.16805780490843403,-0.043333333333333335,-0.21486342133374026,-0.46617837139164153,-0.27358490566037735,-0.3505154639175257,0.05948795180722887,-0.3389195208735095,-0.264910611447744,-0.19578745811393014,-0.331002331002331,-0.4757709251101322,-0.4878048780487805,-1.0,-0.045454545454545504,0.7142857142857142,0.10526315789473684,-0.02052238805970156,-1.0,-0.030520646319569293,-0.65083135391924,-0.17332772402187635,0.6783625730994153,-0.3061674008810573,-0.023255813953488292,-0.03374233128834355,-0.11538461538461539
2203,Moussa Sissoko,1989,Nantes,0.029556650246305428,-0.2767203513909224,-0.2692307692307693,-0.143661971830986,-0.44583333333333336,-0.3522727272727273,-0.2674698795180723,-0.525,-0.4590747330960854,-0.27469198141789536,0.06641366223908918,-0.005669428696031443,-0.3045387994143484,-0.05113312243945449,-0.020182163685210676,0.14644067796610163,-0.08768267223382052,-0.4109170305676856,0.04870129870129877,0.17525773195876282,0.3168316831683167,0.1092054316409446,0.045385091363699614,-0.028623428193249513,-0.08465244322092222,-0.10118265440210253,-0.21917808219178078,-1.0,0.18750000000000006,-1.0,-1.0,0.18058252427184468,-1.0,-0.12315968289920713,0.2391304347826088,0.1181614556165813,0.12747252747252755,-0.3144329896907217,0.18750000000000006,-0.18425760286225407,-0.22380106571936056
2205,Islam Slimani,1988,Brest,-0.9170731707317074,-0.8735119047619048,-0.8712121212121212,-0.8978978978978979,-0.8768115942028986,-0.7301587301587301,-0.9630434782608696,-0.7045813586097947,-0.8123938879456707,-0.9076588810429115,-0.4930155210643016,-0.3004115226337449,0.2665562913907284,-0.5687669744703966,-0.5705238521373993,-0.39465875370919884,-0.6543874891398783,-0.8584456780333068,-0.221830985915493,-1.0,-0.6444086886564763,-0.7592272465350438,-0.6410004234452048,-0.4277678571428572,-0.10449050086355795,-0.6202749140893471,-0.7190082644628099,-1.0,-0.6458333333333334,-1.0,-1.0,-0.16331096196868006,-1.0,-0.22251054168018186,-0.18130311614730887,-0.4772493372836426,-0.3274725274725275,-0.43601895734597157,2.4,-0.37458193979933113,-0.19507575757575757
2206,Eduard Sobol,1995,Strasbourg,-0.48780487804878053,-0.4123711340206186,-0.4801980198019802,-0.3203883495145631,-0.55,-0.3,-0.6083916083916083,-0.3917682926829268,-0.6503067484662577,-0.6142775989395948,-0.5273047563123899,-0.3270336894001643,-0.7695473251028807,-0.49995028832769933,-0.4885386819484241,-0.4033333333333333,-0.5160994964138562,-0.6109435588108574,-0.4716981132075472,-0.3505154639175257,-0.4623493975903615,-0.560230328380911,-0.5317617306825579,-0.5359023456199139,-0.11888111888111887,-0.22907488986784147,-0.29573170731707316,0.27272727272727276,-1.0,0.28571428571428564,1.210526315789474,-0.49067164179104483,-1.0,0.4326750448833032,-0.9501187648456056,-0.45098864114429954,-0.5906432748538012,-0.2136563876651983,-0.023255813953488292,-0.7101226993865031,-0.8076923076923077
2207,Carlos Soler,1997,Paris S-G,-0.3821138211382114,-0.36560934891485813,-0.3504273504273504,-0.5346938775510204,-0.24603174603174605,-0.2549019607843137,-0.7342657342657343,-0.7272727272727273,-0.8020833333333334,-0.6751343429408891,-0.5535410394030632,-0.2709711563905795,-0.5705244122965641,-0.5043535803845082,-0.5157840330788804,-0.46781252486671443,-0.609660146432084,-0.527056277056277,-0.4133016627078385,-0.5869565217391304,-0.49624812406203106,-0.64149131526189,-0.5580646982442273,-0.5037157556835671,-0.3468445356593125,-0.762252346193952,-0.7855530474040632,-1.0,-0.3448275862068966,0.688888888888889,-1.0,-0.3592736705577173,-0.2962962962962963,0.025103034844510902,-0.578363384188627,-0.32171428571428573,-0.08064516129032252,-0.335,-1.0,-0.9191489361702128,-0.4153846153846154
